SP,SegNum_modflow,depletion_m3d_modflow,SegNum_ADF,depletion_m3d_ADF,WellNum
976,267,135.817,60,29.504,716
977,267,133.852,60,28.574,716
978,267,158.342,60,27.654,716
979,267,138.305,60,26.777,716
980,267,184.129,60,26.303,716
981,267,145.473,60,26.536,716
982,267,135.76,60,27.388,716
983,267,133.299,60,28.322,716
984,267,76.309,60,28.832,716
985,267,106.695,60,28.775,716
986,267,108.628,60,28.362,716
987,267,114.916,60,27.698,716
988,267,113.203,60,26.945,716
989,267,122.598,60,26.123,716
990,267,83.233,60,25.324,716
991,267,111.001,60,24.641,716
992,267,116.77,60,24.767,716
993,267,119.784,60,26.287,716
994,267,95.196,60,29.083,716
995,267,121.326,60,31.964,716
996,267,129.008,60,33.934,716
978,270,0.245,77,14.637,717
989,270,0.245,77,17.677,717
995,267,2.447,77,23.285,717
821,267,0.245,269,158.338,789
822,267,0.245,269,156.116,789
823,267,0.245,269,153.369,789
824,267,0.245,269,150.648,789
825,267,0.098,269,149.067,789
826,267,0.098,269,149.576,789
827,267,0.098,269,152.22,789
828,267,0.098,269,156.012,789
829,267,0.343,269,159.277,789
830,267,0.245,269,161.049,789
832,267,0.245,269,160.95,789
835,267,0.245,269,154.371,789
836,267,0.343,269,151.679,789
837,267,0.098,269,150.16,789
838,267,0.355,269,150.793,789
839,267,0.612,269,153.611,789
840,267,0.612,269,157.609,789
841,267,0.856,269,161.066,789
842,267,0.587,269,163.026,789
843,267,0.587,269,163.658,789
845,267,0.734,269,161.457,789
846,267,0.245,269,159.254,789
847,267,0.587,269,156.53,789
848,267,0.587,269,153.875,789
849,267,0.489,269,152.503,789
850,267,0.367,269,153.496,789
851,267,0.098,269,156.867,789
852,267,0.343,269,161.534,789
853,267,0.122,269,165.604,789
854,267,0.587,269,167.954,789
855,267,0.598,269,168.972,789
856,267,0.343,269,168.603,789
857,267,0.367,269,167.154,789
858,267,0.012,269,165.008,789
859,267,0.318,269,162.283,789
860,267,0.269,269,159.517,789
861,267,0.298,269,157.77,789
862,267,0.196,269,157.916,789
863,267,0.196,269,160.025,789
864,267,0.196,269,163.176,789
865,267,0.22,269,165.839,789
866,267,0.22,269,167.162,789
867,267,0.196,269,167.336,789
868,267,0.196,269,166.406,789
869,267,2.642,269,164.585,789
870,267,0.171,269,162.229,789
871,267,0.269,269,159.402,789
872,267,0.294,269,156.676,789
873,267,0.252,269,155.244,789
874,267,0.357,269,156.159,789
875,267,0.587,269,159.435,789
876,267,0.245,269,163.996,789
877,267,0.245,269,167.975,789
878,267,0.477,269,170.265,789
879,267,0.489,269,171.243,789
880,267,0.245,269,170.855,789
881,267,0.237,269,169.403,789
882,267,0.343,269,167.267,789
883,267,0.465,269,164.56,789
884,267,0.465,269,161.865,789
