"WellNum","SegNum","dist_wellToStream_m","stream_width_m","stream_row","stream_col","stream_BC","well_row","well_col","well_elev_m","well_screenTopDepth_m","well_wtd_m","Tr_well_m2d","Tr_bulk_m2d","ss_well","ss_bulk","sy_well","sy_bulk","lmda_m2d"
2327,134,55493.2055587844,25,49,117,"STR",39,84,647.37996,25.8013050648,35.7284387109374,493.817619395604,1104.38845500741,0.00177,0.000870697674418605,0.175,0.175,4369.88252215296
2327,147,57035.2966730429,25,49,118,"STR",39,84,1203.054744,39.6331439999999,32.0900881406249,493.817619395604,1104.38845500741,0.00177,0.000870697674418605,0.175,0.175,3542.6381792256
2327,269,36769.1962598503,0,18,75,"DRN",39,84,812.624232,41.6935770648001,57.6965445000001,493.817619395604,1104.38845500741,0.00177,0.000870697674418605,0.175,0.175,370.4378655744
2461,3,63767.4002388957,2,47,108,"STR",40,69,1592.659248,20.4094674360001,42.247613625,75.4012546860065,1104.38845500741,0.0108,0.000870697674418605,0.175,0.175,1.902356969472
2461,5,76473.4800642594,2,47,116,"STR",40,69,1388.056152,34.4393520000001,9.95891137500007,75.4012546860065,1104.38845500741,0.0108,0.000870697674418605,0.175,0.175,24.8823475513344
2461,8,77683.1532385425,2,51,116,"STR",40,69,1355.116416,35.1189965639999,2.7207507656251,75.4012546860065,1104.38845500741,0.0108,0.000870697674418605,0.175,0.175,10.005434440704
2461,36,64071.2974340505,2,48,108,"STR",40,69,801.538656,16.2519658703999,5.77267982812486,75.4012546860065,1104.38845500741,0.0108,0.000870697674418605,0.175,0.175,7.111764873216
2461,58,62619.8211355534,25,75,86,"STR",40,69,1410.12672,67.6961394360001,29.235826640625,75.4012546860065,1104.38845500741,0.0108,0.000870697674418605,0.175,0.175,19193.7383350272
2461,65,74187.0927753878,10,70,104,"STR",40,69,635.093472,-3.12721812960001,19.14952434375,75.4012546860065,1104.38845500741,0.0108,0.000870697674418605,0.175,0.175,492.88704519168
2461,68,55095.0638924558,25,44,103,"STR",40,69,593.549232,18.6354869351999,26.1178580742187,75.4012546860065,1104.38845500741,0.0108,0.000870697674418605,0.175,0.175,3423.27932633088
2461,119,65648.6116806677,25,48,109,"STR",40,69,1129.966752,65.3612970648001,55.1717795390625,75.4012546860065,548.17870292762,0.0108,0.00087044776119403,0.175,0.175,3561.42094424064
2461,123,67227.4441916121,25,48,110,"STR",40,69,1182.535608,53.2210981296,40.3505163984375,75.4012546860065,548.17870292762,0.0108,0.00087044776119403,0.175,0.175,4618.31268335616
2461,126,71972.0516636284,25,48,113,"STR",40,69,706.529448,32.4033029352,46.6798640156251,75.4012546860065,548.17870292762,0.0108,0.00087044776119403,0.175,0.175,288.84521327616
2461,130,63339.494653103,25,75,87,"STR",40,69,1394.441712,49.7251314360001,23.7601303593749,75.4012546860065,548.17870292762,0.0108,0.00087044776119403,0.175,0.175,25423.3553983488
2461,134,78594.6667602285,25,49,117,"STR",40,69,1313.971464,61.9444445639999,46.8785733750001,75.4012546860065,548.17870292762,0.0108,0.00087044776119403,0.175,0.175,4369.88252215296
2461,153,75416.2707265339,25,76,99,"STR",40,69,1377.488736,-0.908244563999915,4.18524928124998,75.4012546860065,548.17870292762,0.0108,0.00087044776119403,0.175,0.175,10418.0131252224
2461,267,77415.9704926413,0,7,104,"CHB",40,69,1536.088368,48.9081485639997,23.8240609687498,75.4012546860065,548.17870292762,0.0108,0.00087044776119403,0.175,0.175,0
2461,269,36698.6895866149,0,18,75,"DRN",40,69,1379.777784,82.8537840000001,26.2989476718751,75.4012546860065,548.17870292762,0.0108,0.00087044776119403,0.175,0.175,370.4378655744
2462,3,62184.0192391232,2,47,108,"STR",40,70,1159.120872,54.5866170647998,42.1404186796874,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,1.902356969472
2462,5,74882.0690077233,2,47,116,"STR",40,70,1190.9298,45.9486000000002,50.4161970703126,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,24.8823475513344
2462,8,76117.0375331413,2,51,116,"STR",40,70,1183.959024,49.3715338703998,28.13599275,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,10.005434440704
2462,36,62495.6164093666,2,48,108,"STR",40,70,1175.174688,52.3829429351999,33.9560862421874,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,7.111764873216
2462,58,61933.612775355,25,75,86,"STR",40,70,1060.027344,51.2307989352,43.6915381406251,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,19193.7383350272
2462,65,72972.7041766359,10,70,104,"STR",40,70,1133.00256,62.1182698703999,55.5616467187499,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,492.88704519168
2462,68,53497.073395853,25,44,103,"STR",40,70,1159.660368,38.148768,32.6067062812499,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,3423.27932633088
2462,119,64071.2974340505,25,48,109,"STR",40,70,1248.472992,39.6667018703999,28.88961075,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,3561.42094424064
2462,123,65648.6116806677,25,48,110,"STR",40,70,1379.725968,2.21287787039978,7.67278635937487,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,4618.31268335616
2462,126,70389.2552530056,25,48,113,"STR",40,70,1102.425024,40.1665141296,32.738949,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,288.84521327616
2462,130,62619.8211355534,25,75,87,"STR",40,70,1067.696112,72.1278570648001,62.1855430546875,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,25423.3553983488
2462,134,77013.4583866316,25,49,117,"STR",40,70,635.093472,-3.12721812960001,19.14952434375,85.5160009618117,548.17870292762,0.00956,0.00087044776119403,0.175,0.175,4369.88252215296
2462,153,74396.2673242955,25,76,99,"STR",40,70,1137.342912,87.0630570648,79.7978633671876,85.5160009618117,1293.99033582305,0.00956,0.00121852941176471,0.175,0.186764705882353,10418.0131252224
2462,267,76253.0216299939,0,7,104,"CHB",40,70,1103.927688,48.1614330647999,53.0886858515623,85.5160009618117,1293.99033582305,0.00956,0.00121852941176471,0.175,0.186764705882353,0
2462,269,36308.4556014301,0,18,75,"DRN",40,70,1240.615248,41.684448,41.6166567890625,85.5160009618117,1293.99033582305,0.00956,0.00121852941176471,0.175,0.186764705882353,370.4378655744
2463,3,51145.752428128,2,47,108,"STR",40,77,1180.776912,39.148512,56.4994157109375,82.1327356224723,1293.99033582305,0.0102,0.00121852941176471,0.175,0.186764705882353,1.902356969472
2463,5,63767.4002388957,2,47,116,"STR",40,77,1394.441712,49.7251314360001,23.7601303593749,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,24.8823475513344
2463,8,65213.1925086613,2,51,116,"STR",40,77,1410.12672,67.6961394360001,29.235826640625,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,10.005434440704
2463,36,51524.1478638357,2,48,108,"STR",40,77,1377.488736,-0.908244563999915,4.18524928124998,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,7.111764873216
2463,58,58159.4744826569,25,75,86,"STR",40,77,597.328752,53.0168970648,44.7167153789062,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,19193.7383350272
2463,65,64954.5274152414,10,70,104,"STR",40,77,1034.533872,73.5299818703999,79.6559706328125,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,492.88704519168
2463,68,42335.2308645236,25,44,103,"STR",40,77,1176.942528,59.1799829351999,48.87802565625,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,3423.27932633088
2463,119,53083.9623996322,25,48,109,"STR",40,77,801.538656,16.2519658703999,5.77267982812486,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,3561.42094424064
2463,123,54646.6494052235,25,48,110,"STR",40,77,1029.519912,73.2404218703999,76.675077234375,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,4618.31268335616
2463,126,59349.6742203103,25,48,113,"STR",40,77,1122.7308,67.6961098704001,61.6356796875,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,288.84521327616
2463,130,58581.0058482713,25,75,87,"STR",40,77,1203.054744,39.6331439999999,32.0900881406249,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,25423.3553983488
2463,134,65983.104,25,49,117,"STR",40,77,1133.00256,62.1182698703999,55.5616467187499,82.1327356224723,1240.83400570368,0.0102,0.000951833333333333,0.175,0.175,4369.88252215296
2463,147,67554.1194185228,25,49,118,"STR",40,77,1248.472992,39.6667018703999,28.88961075,82.1327356224723,584.118465958994,0.0102,0.000837236842105263,0.175,0.175,3542.6381792256
2463,153,67898.2977430074,25,76,99,"STR",40,77,619.548672,47.3476170648,37.8455738554687,82.1327356224723,584.118465958994,0.0102,0.000837236842105263,0.175,0.175,10418.0131252224
2463,269,35551.5709616884,0,18,75,"DRN",40,77,1172.559504,43.7936490648001,43.71633290625,82.1327356224723,584.118465958994,0.0102,0.000837236842105263,0.175,0.175,370.4378655744
2604,3,65093.9363421025,2,47,108,"STR",41,68,1255.82172,38.6029199999998,11.3647686328125,46.5441251556926,576.268080143255,0.0175,0.00100704347826087,0.175,0.175434782608696,1.902356969472
2604,5,77849.6768020667,2,47,116,"STR",41,68,1067.696112,72.1278570648001,62.1855430546875,46.5441251556926,576.268080143255,0.0175,0.00100704347826087,0.175,0.175434782608696,24.8823475513344
2604,8,78907.1062531617,2,51,116,"STR",41,68,1060.027344,51.2307989352,43.6915381406251,46.5441251556926,576.268080143255,0.0175,0.00100704347826087,0.175,0.175434782608696,10.005434440704
2604,36,65352.0496537336,2,48,108,"STR",41,68,1137.342912,87.0630570648,79.7978633671876,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,7.111764873216
2604,58,61912.6998546928,25,75,86,"STR",41,68,1261.192296,60.5241509352002,50.2464526406252,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,19193.7383350272
2604,65,74396.2673242955,10,70,104,"STR",41,68,818.192928,24.798528,30.807761203125,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,492.88704519168
2604,68,56533.5769976978,25,44,103,"STR",41,68,1371.115368,46.1192581296,10.145268,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,3423.27932633088
2604,119,66937.8774004769,25,48,109,"STR",41,68,1175.174688,52.3829429351999,33.9560862421874,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,3561.42094424064
2604,123,68524.8016709218,25,48,110,"STR",41,68,661.717752,59.7072793152,55.1930619609375,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,4618.31268335616
2604,126,73291.4411158415,25,48,113,"STR",41,68,514.785864,39.9074640000001,30.151036265625,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,288.84521327616
2604,130,62681.8312063369,25,75,87,"STR",41,68,766.733544,26.4962341296,48.9434594296876,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,25423.3553983488
2604,134,79901.9442315282,25,49,117,"STR",41,68,1034.533872,73.5299818703999,79.6559706328125,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,4369.88252215296
2604,153,75244.3619761275,25,76,99,"STR",41,68,1205.965584,55.4674741296001,49.9436439609374,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,10418.0131252224
2604,267,79690.9709223314,0,7,104,"CHB",41,68,1313.971464,61.9444445639999,46.8785733750001,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,0
2604,269,38691.253892504,0,18,75,"DRN",41,68,1432.691064,68.1624834360002,28.8498319687501,46.5441251556926,661.804164482458,0.0175,0.00076025641025641,0.175,0.175,370.4378655744
2605,3,63502.8462967854,2,47,108,"STR",41,69,1118.90556,13.7617050647998,18.906618984375,52.8050499292399,661.804164482458,0.0155,0.00076025641025641,0.175,0.175,1.902356969472
2605,5,76253.0216299939,2,47,116,"STR",41,69,1203.054744,39.6331439999999,32.0900881406249,52.8050499292399,474.665640372378,0.0155,0.00158437810945274,0.175,0.176741293532338,24.8823475513344
2605,8,77332.2865740166,2,51,116,"STR",41,69,597.328752,53.0168970648,44.7167153789062,52.8050499292399,474.665640372378,0.0155,0.00158437810945274,0.175,0.176741293532338,10.005434440704
2605,36,63767.4002388957,2,48,108,"STR",41,69,619.548672,47.3476170648,37.8455738554687,52.8050499292399,474.665640372378,0.0155,0.00158437810945274,0.175,0.176741293532338,7.111764873216
2605,58,61176.2439140842,25,75,86,"STR",41,69,1246.153464,54.6293189352,52.3149671249998,52.8050499292399,2418.4979740521,0.0155,0.000555384615384615,0.175,0.175,19193.7383350272
2605,65,73149.9517153236,10,70,104,"STR",41,69,1377.918504,73.7706845639998,19.5369715781248,52.8050499292399,2418.4979740521,0.0155,0.000555384615384615,0.175,0.175,492.88704519168
2605,68,54930.2844389271,25,44,103,"STR",41,69,1049.209992,61.9018469352,52.697497078125,52.8050499292399,2418.4979740521,0.0155,0.000555384615384615,0.175,0.175,3423.27932633088
2605,119,65352.0496537336,25,48,109,"STR",41,69,1377.488736,-0.908244563999915,4.18524928124998,52.8050499292399,2418.4979740521,0.0155,0.000555384615384615,0.175,0.175,3561.42094424064
2605,123,66937.8774004769,25,48,110,"STR",41,69,1495.010472,23.4665818704,14.6568497343751,52.8050499292399,2418.4979740521,0.0155,0.000555384615384615,0.175,0.175,4618.31268335616
2605,126,71701.6485097585,25,48,113,"STR",41,69,1260.536976,57.5218858704,46.0316103750001,52.8050499292399,2418.4979740521,0.0155,0.000555384615384615,0.175,0.175,288.84521327616
2605,130,61912.6998546928,25,75,87,"STR",41,69,1129.966752,65.3612970648001,55.1717795390625,52.8050499292399,2418.4979740521,0.0155,0.000555384615384615,0.175,0.175,25423.3553983488
2605,134,78314.0590524821,25,49,117,"STR",41,69,818.192928,24.798528,30.807761203125,52.8050499292399,2418.4979740521,0.0155,0.000555384615384615,0.175,0.175,4369.88252215296
2605,153,74187.0927753878,25,76,99,"STR",41,69,1238.438976,43.9582858704,42.8094814687502,52.8050499292399,2485.09460325644,0.0155,0.000553846153846154,0.175,0.175,10418.0131252224
2605,267,78528.7316255014,0,7,104,"CHB",41,69,635.093472,-3.12721812960001,19.14952434375,52.8050499292399,2485.09460325644,0.0155,0.000553846153846154,0.175,0.175,0
2605,269,38253.6701813021,0,18,75,"DRN",41,69,1198.120032,68.0435221296,52.6506013359374,52.8050499292399,2485.09460325644,0.0155,0.000553846153846154,0.175,0.175,370.4378655744
2738,3,48946.2869078013,2,47,108,"STR",42,78,1489.874592,40.184772564,15.044874421875,90.0596305906745,2485.09460325644,0.00946,0.000553846153846154,0.175,0.175,1.902356969472
2738,5,61682.189764012,2,47,116,"STR",42,78,766.733544,26.4962341296,48.9434594296876,90.0596305906745,2485.09460325644,0.00946,0.000553846153846154,0.175,0.175,24.8823475513344
2738,8,62846.8922721116,2,51,116,"STR",42,78,1261.192296,60.5241509352002,50.2464526406252,90.0596305906745,2485.09460325644,0.00946,0.000553846153846154,0.175,0.175,10.005434440704
2738,36,49236.4587605008,2,48,108,"STR",42,78,1205.965584,55.4674741296001,49.9436439609374,90.0596305906745,2485.09460325644,0.00946,0.000553846153846154,0.175,0.175,7.111764873216
2738,58,54646.6494052235,25,75,86,"STR",42,78,1488.91752,31.120139436,62.3240395312498,90.0596305906745,2485.09460325644,0.00946,0.000553846153846154,0.175,0.175,19193.7383350272
2738,65,61492.9478972228,10,70,104,"STR",42,78,1239.798384,56.5342741295999,43.9227277499999,90.0596305906745,1767.16828133859,0.00946,0.000586144578313253,0.175,0.175,492.88704519168
2738,68,40362.1421805303,25,44,103,"STR",42,78,1100.294472,1.12472693519999,17.3628427031249,90.0596305906745,1767.16828133859,0.00946,0.000586144578313253,0.175,0.175,3423.27932633088
2738,119,50815.5305591213,25,48,109,"STR",42,78,1137.342912,87.0630570648,79.7978633671876,90.0596305906745,515.696821756325,0.00946,0.00172570731707317,0.175,0.178170731707317,3561.42094424064
2738,123,52396.444506819,25,48,110,"STR",42,78,1189.698408,47.1556079999998,42.0612956953123,90.0596305906745,515.696821756325,0.00946,0.00172570731707317,0.175,0.178170731707317,4618.31268335616
2738,126,57148.7095841516,25,48,113,"STR",42,78,1241.316288,51.2856330647999,48.3618301874999,90.0596305906745,2324.38052140871,0.00946,0.000623214285714286,0.175,0.175,288.84521327616
2738,130,55048.0343799224,25,75,87,"STR",42,78,1248.472992,39.6667018703999,28.88961075,90.0596305906745,2324.38052140871,0.00946,0.000623214285714286,0.175,0.175,25423.3553983488
2738,134,63767.4002388957,25,49,117,"STR",42,78,1377.918504,73.7706845639998,19.5369715781248,90.0596305906745,2324.38052140871,0.00946,0.000623214285714286,0.175,0.175,4369.88252215296
2738,147,65352.0496537336,25,49,118,"STR",42,78,1377.488736,-0.908244563999915,4.18524928124998,90.0596305906745,2324.38052140871,0.00946,0.000623214285714286,0.175,0.175,3542.6381792256
2738,153,64313.3812841977,25,76,99,"STR",42,78,1165.320504,59.5975589351999,75.7825430625001,90.0596305906745,2324.38052140871,0.00946,0.000623214285714286,0.175,0.175,10418.0131252224
2738,269,38924.8384010333,0,18,75,"DRN",42,78,563.892192,38.3560469352,31.4587190507813,90.0596305906745,2324.38052140871,0.00946,0.000623214285714286,0.175,0.175,370.4378655744
2994,3,43719.6892192519,2,47,108,"STR",44,81,1117.591872,63.6239818703998,59.9186823515624,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,1.902356969472
2994,5,56533.5769976978,2,47,116,"STR",44,81,1129.966752,65.3612970648001,55.1717795390625,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,24.8823475513344
2994,8,57442.5352205843,2,51,116,"STR",44,81,1246.153464,54.6293189352,52.3149671249998,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,10.005434440704
2994,36,43926.542570527,2,48,108,"STR",44,81,1238.438976,43.9582858704,42.8094814687502,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,7.111764873216
2994,58,50534.4266494763,25,75,86,"STR",44,81,1238.99676,28.7274149351999,17.6828053125,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,19193.7383350272
2994,65,55865.335163721,10,70,104,"STR",44,81,1322.600352,43.354752,23.9746512187498,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,492.88704519168
2994,68,35405.568,25,44,103,"STR",44,81,760.165104,44.4337589352,74.4980819296875,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,3423.27932633088
2994,119,45519.1222264753,25,48,109,"STR",44,81,619.548672,47.3476170648,37.8455738554687,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,3561.42094424064
2994,123,47112.8412490475,25,48,110,"STR",44,81,1117.860096,11.8323509352001,71.2103079140625,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,4618.31268335616
2994,126,51899.7845347111,25,48,113,"STR",44,81,1100.986368,58.4789130648001,61.758712921875,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,288.84521327616
2994,130,50815.5305591213,25,75,87,"STR",44,81,801.538656,16.2519658703999,5.77267982812486,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,25423.3553983488
2994,134,58492.5148523626,25,49,117,"STR",44,81,1239.798384,56.5342741295999,43.9227277499999,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,4369.88252215296
2994,147,60086.9655233844,25,49,118,"STR",44,81,1137.342912,87.0630570648,79.7978633671876,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,3542.6381792256
2994,153,59087.2572788154,25,76,99,"STR",44,81,1355.116416,35.1189965639999,2.7207507656251,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,10418.0131252224
2994,269,42942.6540232347,0,18,75,"DRN",44,81,1318.598328,59.9267279999999,34.713011203125,532.813861432147,2324.38052140871,0.00163,0.000623214285714286,0.175,0.175,370.4378655744
3129,3,46781.8335813585,2,47,108,"STR",45,79,556.284384,47.3903113152001,27.0649288242188,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,1.902356969472
3129,5,59632.656116354,2,47,116,"STR",45,79,1248.472992,39.6667018703999,28.88961075,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,24.8823475513344
3129,8,60323.5716368161,2,51,116,"STR",45,79,1488.91752,31.120139436,62.3240395312498,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,10.005434440704
3129,36,46920.0372312896,2,48,108,"STR",45,79,1165.320504,59.5975589351999,75.7825430625001,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,7.111764873216
3129,58,49577.1995650104,25,75,86,"STR",45,79,1113.11436,9.79930506479991,20.1433807031249,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,19193.7383350272
3129,65,56898.9027830942,10,70,104,"STR",45,79,1285.658592,28.0843018703999,9.69346153125002,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,492.88704519168
3129,68,38657.769460535,25,44,103,"STR",45,79,1221.492096,43.0438410647998,38.7906309609373,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,3423.27932633088
3129,119,48521.1210947915,25,48,109,"STR",45,79,1205.965584,55.4674741296001,49.9436439609374,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,3561.42094424064
3129,123,50122.7340338286,25,48,110,"STR",45,79,1290.809712,31.5590218703999,13.463903015625,348.278744985006,2324.38052140871,0.00248,0.000623214285714286,0.175,0.175,4618.31268335616
3129,126,54930.2844389271,25,48,113,"STR",45,79,1057.113456,20.9153461296,15.0235384218749,348.278744985006,574.594357668369,0.00248,0.000892916666666667,0.175,0.175,288.84521327616
3129,130,49967.4748047558,25,75,87,"STR",45,79,1175.174688,52.3829429351999,33.9560862421874,348.278744985006,574.594357668369,0.00248,0.000892916666666667,0.175,0.175,25423.3553983488
3129,134,61492.9478972228,25,49,117,"STR",45,79,1322.600352,43.354752,23.9746512187498,348.278744985006,574.594357668369,0.00248,0.000892916666666667,0.175,0.175,4369.88252215296
3129,147,63093.6742121303,25,49,118,"STR",45,79,619.548672,47.3476170648,37.8455738554687,348.278744985006,574.594357668369,0.00248,0.000892916666666667,0.175,0.175,3542.6381792256
3129,153,59371.4899439731,25,76,99,"STR",45,79,1183.959024,49.3715338703998,28.13599275,348.278744985006,574.594357668369,0.00248,0.000892916666666667,0.175,0.175,10418.0131252224
3129,269,43926.542570527,0,18,75,"DRN",45,79,1247.689656,51.044856,49.5244278749999,348.278744985006,574.594357668369,0.00248,0.000892916666666667,0.175,0.175,370.4378655744
3631,20,42243.3640708396,2,73,277,"STR",48,269,706.529448,32.4033029352,46.6798640156251,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,113.186226272256
3631,43,42243.3640708396,2,73,277,"STR",48,269,556.284384,47.3903113152001,27.0649288242188,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,106.780821792768
3631,45,37154.5914095296,2,71,271,"STR",48,269,861.005136,13.0820458704001,7.00264010156252,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,2938.6197743616
3631,46,41966.5571023938,2,74,267,"STR",48,269,1245.879144,19.7296890648001,20.8098836484376,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,33.0215457245184
3631,105,37328.4556787549,20,71,272,"STR",48,269,1277.758176,58.7105759999999,29.8662715078126,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,103.26507346944
3631,106,37328.4556787549,2,71,272,"STR",48,269,618.838488,25.8500879999999,17.6288595820312,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,1241.99026956288
3631,116,24512.7975065669,10,42,255,"STR",48,269,1034.533872,73.5299818703999,79.6559706328125,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,41.8815525722112
3631,142,38924.8384010333,2,72,272,"STR",48,269,1169.886408,46.6678981296,31.9560148359376,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,56.8756572936192
3631,148,38924.8384010333,20,72,272,"STR",48,269,1260.536976,57.5218858704,46.0316103750001,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,2088.09764573184
3631,257,14394.4103327257,15,56,265,"STR",48,269,1284.536928,32.723328,11.9954397187498,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,564.804165460378
3631,258,9789.25738156026,15,42,268,"STR",48,269,1247.689656,51.044856,49.5244278749999,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,302.888942195098
3631,262,35733.2357672188,0,51,291,"CHB",48,269,1102.425024,40.1665141296,32.738949,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,0
3631,263,11716.2011696543,0,50,276,"CHB",48,269,1458.25464,36.8503498703999,18.1198837500001,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,0
3631,264,9656.064,0,48,275,"CHB",48,269,1394.670312,53.3368925639998,20.4417096562499,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,0
3631,265,16093.44,0,38,269,"CHB",48,269,1110.045024,65.7697141296001,66.1324083750001,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,0
3631,272,29543.6286394077,0,39,253,"DRN",48,269,1395.8316,79.0345805639997,23.56336171875,2879.50236316725,574.594357668369,0.00077,0.000892916666666667,0.2,0.175,274.5173348352
3641,3,46781.8335813585,2,47,108,"STR",49,79,1190.9298,45.9486000000002,50.4161970703126,860.182373918762,574.594357668369,0.00102,0.000892916666666667,0.175,0.175,1.902356969472
3641,5,59567.4719218494,2,48,116,"STR",49,79,1169.886408,46.6678981296,31.9560148359376,860.182373918762,574.594357668369,0.00102,0.000892916666666667,0.175,0.175,47.2908283600896
3641,8,59632.656116354,2,51,116,"STR",49,79,1113.11436,9.79930506479991,20.1433807031249,860.182373918762,574.594357668369,0.00102,0.000892916666666667,0.175,0.175,10.005434440704
3641,36,46670.976,2,49,108,"STR",49,79,702.789552,33.7535519999999,37.0748004374999,860.182373918762,574.594357668369,0.00102,0.000892916666666667,0.175,0.175,43.0526659977216
3641,58,43332.9133568654,25,75,86,"STR",49,79,1072.77408,50.9625898704001,43.9879829296876,860.182373918762,574.594357668369,0.00102,0.000892916666666667,0.175,0.175,19193.7383350272
3641,65,52544.5270757876,10,70,104,"STR",49,79,1445.398176,25.5787565640001,8.7230783437501,860.182373918762,1131.4582385781,0.00102,0.000629416666666667,0.175,0.175,492.88704519168
3641,68,39453.5531265808,25,44,103,"STR",49,79,1351.83372,47.4421199999997,21.0264672656249,860.182373918762,1131.4582385781,0.00102,0.000629416666666667,0.175,0.175,3423.27932633088
3641,96,60836.6091237024,25,79,102,"STR",49,79,1047.091632,52.2244320000001,42.2166335625001,860.182373918762,1131.4582385781,0.00102,0.000629416666666667,0.175,0.175,4563.97109397504
3641,119,48307.1349534697,25,48,109,"STR",49,79,1165.320504,59.5975589351999,75.7825430625001,860.182373918762,1131.4582385781,0.00102,0.000629416666666667,0.175,0.175,3561.42094424064
3641,123,49915.614412158,25,48,110,"STR",49,79,1394.670312,53.3368925639998,20.4417096562499,860.182373918762,956.988780458167,0.00102,0.00066869918699187,0.175,0.175,4618.31268335616
