row,col,SegNum,ReachNum,BC,width,cond,cond_total
111,130,109,21,STR,10,0.023608,0.0392022
110,130,109,22,STR,10,0.0025669,0.0607729
111,130,109,23,STR,10,0.011375,0.0392022
110,130,109,24,STR,10,0.058206,0.0607729
110,131,109,25,STR,10,0.052944,0.052944
110,132,109,26,STR,10,0.013567,0.019058
109,132,109,27,STR,10,0.0078912,0.0288692
110,132,109,28,STR,10,0.005491,0.019058
109,132,109,29,STR,10,0.020978,0.0288692
109,133,109,30,STR,10,0.035172,0.035172
109,134,109,31,STR,10,0.057422,0.057422
109,135,109,32,STR,10,0.01801,0.01801
108,135,109,33,STR,10,0.029733,0.029733
108,136,109,34,STR,10,0.022027,0.059603
109,136,109,35,STR,10,0.011172,0.011172
108,136,109,36,STR,10,0.011325,0.059603
108,137,109,37,STR,10,0.0039993,0.0395123
108,136,109,38,STR,10,0.026251,0.059603
108,137,109,39,STR,10,0.035513,0.0395123
107,137,109,40,STR,10,0.055897,0.055897
107,138,109,41,STR,10,0.035735,0.035735
106,138,109,42,STR,10,0.032858,0.032858
106,139,109,43,STR,10,0.04275,0.04275
105,139,109,44,STR,10,0.0012074,0.0012074
105,140,109,45,STR,10,0.0084434,0.0374334
106,140,109,46,STR,10,0.0057183,0.0057183
105,140,109,47,STR,10,0.02899,0.0374334
105,141,109,48,STR,10,0.036989,0.036989
105,142,109,49,STR,10,0.033607,0.033607
104,142,109,50,STR,10,0.024935,0.024935
104,143,109,51,STR,10,0.025087,0.025087
103,143,109,52,STR,10,0.022517,0.022517
103,144,109,53,STR,10,0.034126,0.034126
102,144,109,54,STR,10,0.01511,0.01511
102,145,109,55,STR,10,0.051342,0.051342
102,146,109,56,STR,10,0.0031475,0.0031475
101,146,109,57,STR,10,0.057255,0.057255
100,146,109,58,STR,10,0.028199,0.0312097
100,147,109,59,STR,10,0.0050276,0.0101498
100,146,109,60,STR,10,0.0030107,0.0312097
100,147,109,61,STR,10,0.0051222,0.0101498
99,147,109,62,STR,10,0.04636,0.04636
99,148,109,63,STR,10,0.027133,0.027133
98,148,109,64,STR,10,0.022026,0.022026
98,149,109,65,STR,10,0.056547,0.056547
97,149,109,66,STR,10,0.009946,0.009946
97,150,109,67,STR,10,0.0090336,0.0697446
98,150,109,68,STR,10,0.0013365,0.0013365
97,150,109,69,STR,10,0.060711,0.0697446
97,151,109,70,STR,10,0.031937,0.031937
96,151,109,71,STR,10,0.025221,0.025221
96,152,109,72,STR,10,0.020612,0.020612
95,152,109,73,STR,10,0.03469,0.0689306
94,152,109,74,STR,10,0.0042576,0.0266986
94,151,109,75,STR,10,6.307e-4,0.0507737
94,152,109,76,STR,10,0.0018421,0.0266986
110,153,110,1,STR,2,0.020469,0.020469
110,154,110,2,STR,2,0.0093558,0.0093558
109,154,110,3,STR,2,0.068332,0.068332
109,155,110,4,STR,2,0.0029495,0.0029495
108,155,110,5,STR,2,0.05636,0.05636
108,156,110,6,STR,2,0.0021552,0.0021552
107,156,110,7,STR,2,0.0010846,0.0384096
107,155,110,8,STR,2,0.0059595,0.0059595
107,156,110,9,STR,2,0.037325,0.0384096
107,157,110,10,STR,2,0.047602,0.047602
107,158,110,11,STR,2,0.041096,0.041096
107,159,110,12,STR,2,0.012402,0.012402
106,159,110,13,STR,2,0.035172,0.035172
106,160,110,14,STR,2,0.052017,0.052017
106,161,110,15,STR,2,0.027249,0.027249
105,161,110,16,STR,2,0.023787,0.023787
105,162,110,17,STR,2,0.050333,0.050333
104,162,110,18,STR,2,0.036589000000000003,0.0391013
104,163,110,19,STR,2,0.0056893000000000004,0.0171554
104,162,110,20,STR,2,0.0025123,0.0391013
104,163,110,21,STR,2,0.0015826,0.0171554
103,163,110,22,STR,2,0.0083702,0.059624203
104,163,110,23,STR,2,0.0098835,0.0171554
103,163,110,24,STR,2,0.051254,0.059624203
103,164,110,25,STR,2,0.039508,0.039508
103,165,110,26,STR,2,0.015408,0.0389467
102,165,110,27,STR,2,0.0051921,0.0176386
103,165,110,28,STR,2,0.015647,0.0389467
102,165,110,29,STR,2,0.0031563,0.0176386
103,165,110,30,STR,2,0.0078917,0.0389467
102,165,110,31,STR,2,0.0092902,0.0176386
102,166,110,32,STR,2,0.017761,0.0263088
103,166,110,33,STR,2,0.011128,0.0112092
102,166,110,34,STR,2,0.0085478,0.0263088
103,166,110,35,STR,2,8.12e-5,0.0112092
103,167,110,36,STR,2,0.010118,0.010118
102,167,110,37,STR,2,0.057647,0.057647
102,168,110,38,STR,2,0.048637,0.061194
102,169,110,39,STR,2,0.0038733,0.0038733
102,168,110,40,STR,2,0.012557,0.061194
101,168,110,41,STR,2,0.029899,0.029899
101,169,110,42,STR,2,0.057525,0.057525
101,170,110,43,STR,2,0.0031366,0.0031366
100,170,110,44,STR,2,0.040499,0.0428818
100,171,110,45,STR,2,0.016207,0.0398863
100,170,110,46,STR,2,0.0023828,0.0428818
100,171,110,47,STR,2,0.0036883,0.0398863
99,171,110,48,STR,2,0.0050346,0.0397126
100,171,110,49,STR,2,0.019991,0.0398863
99,171,110,50,STR,2,0.034678,0.0397126
99,172,110,51,STR,2,0.0013063,0.022581302
98,172,110,52,STR,2,0.0086084,0.0148326
99,172,110,53,STR,2,0.021275,0.022581302
98,172,110,54,STR,2,0.0062242,0.0148326
98,173,110,55,STR,2,0.055109,0.055109
98,174,110,56,STR,2,0.0087368,0.0087368
97,174,110,57,STR,2,0.02867,0.02867
97,175,110,58,STR,2,0.053771,0.053771
97,176,110,59,STR,2,0.047488,0.047488
97,177,110,60,STR,2,0.013658,0.027122
98,177,110,61,STR,2,7.45e-4,0.041622
108,178,111,1,STR,2,8.993e-4,8.993e-4
107,178,111,2,STR,2,3.386e-4,3.386e-4
107,179,111,3,STR,2,8.789e-4,0.0073126
108,179,111,4,STR,2,5.588e-4,5.588e-4
107,179,111,5,STR,2,0.0064337,0.0073126
107,180,111,6,STR,2,0.0028163,0.0028163
108,180,111,7,STR,2,0.0016318,1.1669918
112,175,112,1,STR,15,0.1145,0.126456
111,175,112,2,STR,15,0.15497,0.15497
112,175,112,3,STR,15,0.011956,0.126456
112,176,112,4,STR,15,0.57147,0.57147
111,176,112,5,STR,15,1.0217,1.0217
111,177,112,6,STR,15,0.17908,0.17908
110,177,112,7,STR,15,1.1829,1.1829
110,178,112,8,STR,15,0.60924,0.60924
109,178,112,9,STR,15,0.16779,0.16779
109,179,112,10,STR,15,0.81372,0.81372
109,180,112,11,STR,15,0.057514,0.057514
108,180,112,12,STR,15,0.64628,1.1669918
137,113,113,1,STR,20,0.73133,0.73133
137,114,113,2,STR,20,0.3795,0.3795
138,114,113,3,STR,20,0.25676,0.25676
138,115,113,4,STR,20,0.017346,0.017346
137,115,113,5,STR,20,0.82737,0.82737
137,116,113,6,STR,20,0.62426,0.62426
137,117,113,7,STR,20,0.5184,0.5184
138,117,113,8,STR,20,0.43393,0.43393
138,118,113,9,STR,20,0.58246,0.58246
139,118,113,10,STR,20,0.17702,0.17702
139,119,113,11,STR,20,0.68016,0.68016
140,119,113,12,STR,20,0.1401,0.1401
140,120,113,13,STR,20,0.5083,0.599298
139,120,113,14,STR,20,0.021714,0.021714
140,120,113,15,STR,20,0.090998,0.599298
140,121,113,16,STR,20,0.64458,0.64458
140,122,113,17,STR,20,0.67748,0.67748
141,122,113,18,STR,20,0.099746,0.099746
141,123,113,19,STR,20,0.86995,0.86995
142,123,113,20,STR,20,0.19376,0.19376
142,124,113,21,STR,20,0.70575,0.70575
142,125,113,22,STR,20,0.84419,0.84419
142,126,113,23,STR,20,0.66248,0.66248
142,127,113,24,STR,20,0.61584,0.61584
142,128,113,25,STR,20,0.69555,0.69555
142,129,113,26,STR,20,0.055195,0.055195
143,129,113,27,STR,20,0.85322,0.85322
144,129,113,28,STR,20,0.039349,0.039349
144,130,113,29,STR,20,0.32376,0.32376
95,111,114,1,STR,2,0.0022452,0.0022452
96,111,114,2,STR,2,0.0027075,3.8763075
73,172,115,1,STR,10,0.0022422,0.0418791
72,172,115,2,STR,10,0.0077737,0.0077737
73,172,115,3,STR,10,0.0015909,0.0418791
73,173,115,4,STR,10,0.0013463,0.0013463
72,173,115,5,STR,10,0.058119,0.058342498
71,173,115,6,STR,10,0.010178,0.067526996
72,173,115,7,STR,10,2.235e-4,0.058342498
71,173,115,8,STR,10,0.057349,0.067526996
70,173,115,9,STR,10,0.024418,4.098968
45,247,116,1,STR,10,0.009503,0.009503
45,248,116,2,STR,10,0.036662,0.036662
45,249,116,3,STR,10,0.037461,0.037461
45,250,116,4,STR,10,0.0042977,0.0042977
44,250,116,5,STR,10,0.046746,0.046746
43,250,116,6,STR,10,0.0028807,0.0028807
43,251,116,7,STR,10,0.043215,0.043215
43,252,116,8,STR,10,0.0051501,0.0051501
42,252,116,9,STR,10,0.02795,0.02795
42,253,116,10,STR,10,0.035309,0.035309
42,254,116,11,STR,10,0.037742,0.037742
42,255,116,12,STR,10,0.0052177,0.0052177
41,255,116,13,STR,10,0.030568,0.030568
41,254,116,14,STR,10,0.0020937,0.0020937
40,254,116,15,STR,10,0.008142,0.008142
40,255,116,16,STR,10,0.024695,0.024695
39,255,116,17,STR,10,0.031722,0.031722
38,255,116,18,STR,10,0.0063829,0.0063829
41,220,117,1,STR,15,0.042653,0.042653
41,221,117,2,STR,15,0.045122,0.045122
42,221,117,3,STR,15,0.028651,0.028651
42,222,117,4,STR,15,0.049892,0.049892
42,223,117,5,STR,15,0.027737,0.027737
41,223,117,6,STR,15,0.061683,0.061683
40,223,117,7,STR,15,0.056996,0.056996
39,223,117,8,STR,15,0.032605,0.032605
39,224,117,9,STR,15,0.029563,0.029563
38,224,117,10,STR,15,0.055577,0.055577
37,224,117,11,STR,15,0.011278,0.011278
37,225,117,12,STR,15,0.099752,0.099752
36,225,117,13,STR,15,0.0088087,0.0088087
36,226,117,14,STR,15,0.045325,0.045325
37,226,117,15,STR,15,0.0035047,0.0035047
37,227,117,16,STR,15,0.053234,0.053234
37,228,117,17,STR,15,0.040871,0.040871
36,228,117,18,STR,15,0.007966,0.007966
39,175,118,1,STR,10,0.002827,0.92208004
48,109,119,1,STR,25,0.44369,0.7033919
48,110,119,2,STR,25,0.032895,0.6097718
61,230,120,1,STR,2,0.092323,0.165445
62,230,120,2,STR,2,0.14607,0.14607
63,230,120,3,STR,2,0.15471,0.15471
64,230,120,4,STR,2,0.14944,0.14944
65,230,120,5,STR,2,0.11627,0.11627
65,231,120,6,STR,2,0.080738,0.080738
66,231,120,7,STR,2,0.15288,0.15288
67,231,120,8,STR,2,0.1547,0.1547
68,231,120,9,STR,2,0.19635,0.20234519
69,231,120,10,STR,2,0.093607,1.5582625
69,231,121,1,STR,2,0.12641,1.5582625
69,232,121,2,STR,2,0.047478,0.0701143
70,140,122,1,STR,2,0.0034197,0.0359357
71,140,122,2,STR,2,2.195e-4,2.195e-4
71,141,122,3,STR,2,0.030559,0.030559
71,142,122,4,STR,2,0.0051221,0.0089007
72,142,122,5,STR,2,0.0017164,2.664609
71,142,122,6,STR,2,0.0037786,0.0089007
72,142,122,7,STR,2,0.0079741,2.664609
48,110,123,1,STR,25,0.57536,0.6097718
48,111,123,2,STR,25,0.54333,0.54333
49,111,123,3,STR,25,0.10142,0.10142
49,112,123,4,STR,25,0.53814,0.53814
49,113,123,5,STR,25,0.22421,0.300517
48,113,123,6,STR,25,0.43172,0.46770498
81,315,124,1,STR,2,0.001504,0.0113928
82,315,124,2,STR,2,0.0070725,0.0070725
83,315,124,3,STR,2,0.0077412,2.217641
84,315,124,4,STR,2,3.475e-4,3.9882276
72,142,125,1,STR,2,0.0014184,2.664609
72,143,125,2,STR,2,6.072e-4,2.3577552
48,113,126,1,STR,25,0.035985,0.46770498
49,113,126,2,STR,25,0.076307,0.300517
49,114,126,3,STR,25,0.30623,0.30623
48,114,126,4,STR,25,0.27431,0.27431
48,115,126,5,STR,25,0.56573,0.56573
48,116,126,6,STR,25,0.13839,0.14428161
49,116,126,7,STR,25,0.42683,0.42683
49,117,126,8,STR,25,0.48341,1.0316745
105,169,127,1,STR,10,0.013709,0.039479
104,169,127,2,STR,10,0.013517,0.043587
104,170,127,3,STR,10,0.011224,0.02426
104,169,127,4,STR,10,0.03007,0.043587
103,169,127,5,STR,10,0.0050822,0.0050822
103,170,127,6,STR,10,0.0020607,0.0358027
104,170,127,7,STR,10,0.013036,0.02426
103,170,127,8,STR,10,0.033742,0.0358027
103,171,127,9,STR,10,0.038836,0.038836
103,172,127,10,STR,10,0.006516,0.006516
102,172,127,11,STR,10,0.057302,0.057302
101,172,127,12,STR,10,0.016533,0.016533
101,173,127,13,STR,10,0.042453,0.042453
101,174,127,14,STR,10,0.070651,0.070651
100,174,127,15,STR,10,0.00117,0.00117
100,175,127,16,STR,10,0.04972,0.04972
100,176,127,17,STR,10,0.027522,0.027522
99,176,127,18,STR,10,0.044562,0.044562
98,176,127,19,STR,10,0.016948,0.016948
98,177,127,20,STR,10,0.021236,0.041622
128,190,128,1,STR,30,0.27098,0.6927732
128,191,128,2,STR,30,1.2818,1.2818
127,191,128,3,STR,30,0.65799,0.65799
127,192,128,4,STR,30,1.1773,1.1773
127,193,128,5,STR,30,0.24221,0.24221
128,193,128,6,STR,30,0.91477,0.91477
128,194,128,7,STR,30,1.019,1.019
128,195,128,8,STR,30,1.4488,1.4488
128,196,128,9,STR,30,0.9848,0.9848
128,197,128,10,STR,30,0.2719,0.2719
39,175,129,1,STR,5,0.28024,0.92208004
40,175,129,2,STR,5,0.17881,0.17881
40,176,129,3,STR,5,0.93855,0.93855
40,177,129,4,STR,5,0.9659,1.019896
40,178,129,5,STR,5,0.012568,0.828708
40,177,129,6,STR,5,0.053996,1.019896
40,178,129,7,STR,5,0.81614,0.828708
40,179,129,8,STR,5,0.095718,0.095718
39,179,129,9,STR,5,0.13301,0.99937004
75,87,130,1,STR,25,3.1673,4.3603
75,88,130,2,STR,25,5.7053,5.7053
75,89,130,3,STR,25,3.3654,3.3654
75,90,130,4,STR,25,3.9894,3.9894
75,91,130,5,STR,25,0.3504,1.030695
74,91,130,6,STR,25,0.34327,3.3675
75,91,130,7,STR,25,0.043885,1.030695
74,91,130,8,STR,25,0.23313,3.3675
75,91,130,9,STR,25,0.63641,1.030695
74,91,130,10,STR,25,2.7911,3.3675
74,92,130,11,STR,25,0.014059,1.946569
75,92,130,12,STR,25,1.5505,1.617136
74,92,130,13,STR,25,0.50151,1.946569
75,92,130,14,STR,25,0.066636,1.617136
74,92,130,15,STR,25,1.431,1.946569
74,93,130,16,STR,25,3.0027,3.0027
75,93,130,17,STR,25,0.4838,0.4838
75,94,130,18,STR,25,2.7364,3.0421999
74,94,130,19,STR,25,0.61953,0.61953
75,94,130,20,STR,25,0.3058,3.0421999
75,95,130,21,STR,25,3.5662,3.5662
75,96,130,22,STR,25,3.7598,3.7598
75,97,130,23,STR,25,2.7242,2.87032
76,97,130,24,STR,25,1.3059,1.3059
75,97,130,25,STR,25,0.14612,2.87032
75,98,130,26,STR,25,2.5487,2.5487
76,98,130,27,STR,25,1.089,1.089
76,99,130,28,STR,25,2.6875,3.9854
78,116,131,1,STR,10,0.057926,0.17698601
78,117,131,2,STR,10,0.0077712,2.0157511
55,167,132,1,STR,15,0.46341,1.22574
55,168,132,2,STR,15,0.37491,0.37491
56,168,132,3,STR,15,0.53163,0.53163
56,169,132,4,STR,15,0.92523,0.92523
56,170,132,5,STR,15,0.03607,0.03607
57,170,132,6,STR,15,1.0989,1.0989
57,171,132,7,STR,15,0.068346,0.068346
58,171,132,8,STR,15,0.73328,0.73328
58,172,132,9,STR,15,0.79185,0.79185
58,173,132,10,STR,15,0.84439,0.84439
58,174,132,11,STR,15,0.38934,0.38934
59,174,132,12,STR,15,0.60583,0.97429
78,109,133,1,STR,10,0.02602,0.488287
49,117,134,1,STR,25,0.54441,1.0316745
49,118,134,2,STR,25,1.6811,2.124579
33,180,135,1,STR,10,0.71263,0.802212
34,180,135,2,STR,10,0.79383,0.79383
35,180,135,3,STR,10,0.36071,0.36071
35,181,135,4,STR,10,0.58978,0.58978
36,181,135,5,STR,10,0.98316,0.98316
37,181,135,6,STR,10,0.86309,0.86309
38,181,135,7,STR,10,0.31305,0.31305
38,182,135,8,STR,10,0.67181,0.67181
39,182,135,9,STR,10,0.72673,1.5815387
37,176,136,1,STR,25,0.020009,0.96086895
38,176,136,2,STR,25,0.69864,0.69864
38,177,136,3,STR,25,0.42303,0.42303
39,177,136,4,STR,25,0.6158,0.6158
39,178,136,5,STR,25,1.3335,1.3335
39,179,136,6,STR,25,0.21185,0.99937004
52,206,137,1,STR,15,0.093755,0.669705
53,206,137,2,STR,15,0.66346,0.66346
54,206,137,3,STR,15,0.097593,0.097593
54,207,137,4,STR,15,0.58352,0.58352
55,207,137,5,STR,15,0.36449,0.60721
55,208,137,6,STR,15,0.15344,0.167228
55,207,137,7,STR,15,0.24272,0.60721
55,208,137,8,STR,15,0.013788,0.167228
56,208,137,9,STR,15,0.70225,0.70225
56,209,137,10,STR,15,0.27663,0.27663
57,209,137,11,STR,15,0.3736,0.3736
57,210,137,12,STR,15,0.31287,0.31984028
58,210,137,13,STR,15,0.19223,0.7473469
54,220,138,1,STR,2,0.1094,0.18679
54,221,138,2,STR,2,0.0067599,0.0538919
55,221,138,3,STR,2,0.028571,0.028571
55,220,138,4,STR,2,0.12436,0.12436
56,220,138,5,STR,2,0.14682,0.14682
57,220,138,6,STR,2,0.14668,0.14668
58,220,138,7,STR,2,0.14676,0.1539891
59,220,138,8,STR,2,0.0054031,0.014756
58,220,138,9,STR,2,0.0072291,0.1539891
58,221,138,10,STR,2,9.82e-5,9.82e-5
59,221,138,11,STR,2,0.099548,0.135919
59,220,138,12,STR,2,0.0093529,0.014756
59,221,138,13,STR,2,0.036371,0.135919
60,221,138,14,STR,2,0.13601,0.13601
61,221,138,15,STR,2,0.16831,0.16831
62,221,138,16,STR,2,0.037709,0.037709
62,222,138,17,STR,2,0.11808,0.11808
63,222,138,18,STR,2,0.13628,0.13628
64,222,138,19,STR,2,0.15382,0.15382
65,222,138,20,STR,2,0.013507,0.133527
79,103,139,1,STR,25,0.073307,1.045027
79,104,139,2,STR,25,0.88968,2.80458
79,105,139,3,STR,25,0.49813,3.8039598
107,88,140,1,STR,30,3.4118,5.1881
108,88,140,2,STR,30,0.62226,0.84498
108,89,140,3,STR,30,1.2942,2.62565
110,87,141,1,STR,10,0.095218,0.488448
109,87,141,2,STR,10,0.094973,0.094973
109,88,141,3,STR,10,0.30966,0.30966
108,88,141,4,STR,10,0.22272,0.84498
108,89,141,5,STR,10,0.21975,2.62565
72,272,142,1,STR,2,0.0070857,0.92241967
94,148,143,1,STR,10,0.0064542,0.0613142
94,149,143,2,STR,10,0.052519,0.052519
94,150,143,3,STR,10,0.033232,0.033232
94,151,143,4,STR,10,0.050143,0.0507737
94,152,143,5,STR,10,0.0010916,0.0266986
94,152,144,1,STR,15,0.017804,0.0266986
95,152,144,2,STR,15,0.03234,0.0689306
95,153,144,3,STR,15,0.0095271,0.041847
95,152,144,4,STR,15,0.0019006,0.0689306
94,152,144,5,STR,15,0.0017033,0.0266986
94,153,144,6,STR,15,0.0046775,0.0183921
95,153,144,7,STR,15,0.013906,0.041847
94,153,144,8,STR,15,0.0059778,0.0183921
95,153,144,9,STR,15,0.0095023,0.041847
94,153,144,10,STR,15,0.0077368,0.0183921
95,153,144,11,STR,15,0.0089116,0.041847
95,154,144,12,STR,15,0.0092405,0.059359502
94,154,144,13,STR,15,0.0060044,0.090934396
95,154,144,14,STR,15,0.050119,0.059359502
94,154,144,15,STR,15,0.062145,0.090934396
94,155,144,16,STR,15,0.013652,0.044662
94,154,144,17,STR,15,0.022785,0.090934396
94,155,144,18,STR,15,0.03101,0.044662
93,155,144,19,STR,15,0.059858,0.059858
93,156,144,20,STR,15,0.11247,0.1132571
98,177,145,1,STR,15,0.019641,0.041622
97,177,145,2,STR,15,0.013464,0.027122
97,178,145,3,STR,15,0.070659,0.070659
97,179,145,4,STR,15,0.0087605,0.0087605
96,179,145,5,STR,15,0.070665,0.081453
108,180,146,1,STR,15,0.51908,1.1669918
108,181,146,2,STR,15,0.16449,0.239538
107,181,146,3,STR,15,0.45911,0.67355
108,181,146,4,STR,15,0.075048,0.239538
107,181,146,5,STR,15,0.21444,0.67355
107,182,146,6,STR,15,0.80723,0.80723
108,182,146,7,STR,15,0.2311,0.2311
108,183,146,8,STR,15,0.50588,0.50588
107,183,146,9,STR,15,0.41304,0.41304
107,184,146,10,STR,15,0.15412,1.1872139
108,184,146,11,STR,15,0.18151,0.200793
107,184,146,12,STR,15,0.017594,1.1872139
108,184,146,13,STR,15,0.019283,0.200793
107,184,146,14,STR,15,1.0155,1.1872139
107,185,146,15,STR,15,0.13036,0.51572
106,185,146,16,STR,15,0.046833,0.821253
106,184,146,17,STR,15,0.077189,0.077189
106,185,146,18,STR,15,0.2523,0.821253
107,185,146,19,STR,15,0.38536,0.51572
106,185,146,20,STR,15,0.52212,0.821253
106,186,146,21,STR,15,0.96129,0.96129
106,187,146,22,STR,15,0.9576,1.052849
105,187,146,23,STR,15,0.083326,0.083326
106,187,146,24,STR,15,0.095249,1.052849
106,188,146,25,STR,15,1.0566,1.0566
106,189,146,26,STR,15,0.74793,0.74793
106,190,146,27,STR,15,0.36932,0.36932
105,190,146,28,STR,15,0.59519,0.59519
105,191,146,29,STR,15,0.64463,0.9023
105,192,146,30,STR,15,0.12035,0.33091998
105,191,146,31,STR,15,0.25767,0.9023
105,192,146,32,STR,15,0.21057,0.33091998
104,192,146,33,STR,15,0.45822,0.45822
104,193,146,34,STR,15,0.8623,0.8623
103,193,146,35,STR,15,0.30183,0.30183
103,194,146,36,STR,15,0.90747,0.90747
103,195,146,37,STR,15,0.57359,0.57359
102,195,146,38,STR,15,0.28965,0.28965
102,196,146,39,STR,15,0.68244,0.68244
102,197,146,40,STR,15,0.83958,0.83958
101,197,146,41,STR,15,0.092723,0.0957253
101,198,146,42,STR,15,0.3651,1.13601
101,197,146,43,STR,15,0.0030023,0.0957253
101,198,146,44,STR,15,0.77091,1.13601
100,198,146,45,STR,15,0.02757,0.02757
100,199,146,46,STR,15,0.040771,0.661201
101,199,146,47,STR,15,0.27644,0.27644
100,199,146,48,STR,15,0.62043,0.661201
100,200,146,49,STR,15,0.86282,0.86282
100,201,146,50,STR,15,0.68519,0.68519
100,202,146,51,STR,15,0.16101,0.16101
99,202,146,52,STR,15,0.040247,1.031607
99,201,146,53,STR,15,0.043646,0.043646
99,202,146,54,STR,15,0.69283,1.031607
49,118,147,1,STR,25,0.44135,2.124579
49,119,147,2,STR,25,0.44343,0.44343
50,119,147,3,STR,25,0.42809,0.42809
50,120,147,4,STR,25,0.53794,0.53794
51,120,147,5,STR,25,0.51363,0.51363
51,121,147,6,STR,25,0.59426,0.59426
51,122,147,7,STR,25,0.42648,0.59506
52,122,147,8,STR,25,0.23014,0.3776576
51,122,147,9,STR,25,0.16858,0.59506
52,122,147,10,STR,25,0.14412,0.3776576
72,272,148,1,STR,20,0.26014,0.92241967
72,273,148,2,STR,20,0.1898,0.1898
73,273,148,3,STR,20,0.055548,0.464688
73,272,148,4,STR,20,0.1837,0.1837
73,273,148,5,STR,20,0.40914,0.464688
74,273,148,6,STR,20,0.74483,0.74483
75,273,148,7,STR,20,0.78541,0.78541
76,273,148,8,STR,20,0.79852,0.79852
77,273,148,9,STR,20,0.50239,4.458669
58,210,149,1,STR,15,0.55419,0.7473469
59,210,149,2,STR,15,0.10496,0.39543998
59,211,149,3,STR,15,0.084189,0.212569
59,210,149,4,STR,15,0.29048,0.39543998
59,211,149,5,STR,15,0.12838,0.212569
60,211,149,6,STR,15,0.56948,0.56948
61,211,149,7,STR,15,0.59176,0.59176
61,212,149,8,STR,15,0.21669,0.21669
62,212,149,9,STR,15,0.49231,0.49231
62,213,149,10,STR,15,0.53796,0.7272
108,89,150,1,STR,30,1.1117,2.62565
107,89,150,2,STR,30,0.93592,0.93592
107,90,150,3,STR,30,3.3986,3.3986
107,91,150,4,STR,30,3.2647,3.2647
107,92,150,5,STR,30,0.010817,0.010817
106,92,150,6,STR,30,0.052353,2.533083
106,92,150,7,STR,30,0,2.533083
106,92,150,8,STR,30,0,2.533083
99,202,151,1,STR,15,0.18021,1.031607
99,203,151,2,STR,15,0.067536,1.402636
99,202,151,3,STR,15,0.11832,1.031607
99,203,151,4,STR,15,1.3351,1.402636
99,204,151,5,STR,15,0.51494,0.51494
98,204,151,6,STR,15,0.31868,0.31868
98,205,151,7,STR,15,0.10173,0.24166998
99,205,151,8,STR,15,0.92548,0.92548
98,205,151,9,STR,15,0.13994,0.24166998
98,206,151,10,STR,15,0.6857,0.6857
98,207,151,11,STR,15,0.64379,0.64379
98,208,151,12,STR,15,0.91559,0.91559
98,209,151,13,STR,15,0.0064053,0.18355529
97,209,151,14,STR,15,0.22672,0.46728998
98,209,151,15,STR,15,0.17715,0.18355529
97,209,151,16,STR,15,0.24057,0.46728998
97,210,151,17,STR,15,0.68219,0.68219
97,211,151,18,STR,15,0.58124,0.658876
96,211,151,19,STR,15,0.23652,0.23652
97,211,151,20,STR,15,0.077636,0.658876
97,212,151,21,STR,15,0.15193,0.15193
96,212,151,22,STR,15,0.069894,1.062124
96,179,152,1,STR,15,0.0084055,0.081453
95,179,152,2,STR,15,9.862e-4,9.862e-4
96,179,152,3,STR,15,0.0023825,0.081453
96,180,152,4,STR,15,0.054713,0.054713
95,180,152,5,STR,15,0.0065832,0.0065832
95,181,152,6,STR,15,0.04843,0.04843
94,181,152,7,STR,15,0.071739,0.071739
94,182,152,8,STR,15,0.076558,0.076558
94,183,152,9,STR,15,0.006355,0.006355
93,183,152,10,STR,15,0.05134,0.05134
92,183,152,11,STR,15,0.046694,0.046694
92,184,152,12,STR,15,0.059449,0.059449
91,184,152,13,STR,15,0.031763,0.031763
91,185,152,14,STR,15,0.034057,0.0595917
90,185,152,15,STR,15,0.0051495,0.0279755
91,185,152,16,STR,15,0.021175,0.0595917
90,185,152,17,STR,15,0.022826,0.0279755
91,185,152,18,STR,15,0.0043597,0.0595917
91,186,152,19,STR,15,0.022153,0.022153
90,186,152,20,STR,15,0.070478,0.070478
90,187,152,21,STR,15,0.083592,0.083592
90,188,152,22,STR,15,0.0082596,0.0082596
89,188,152,23,STR,15,0.069414,0.069414
89,189,152,24,STR,15,0.011804,0.011804
88,189,152,25,STR,15,0.086414,0.086414
87,189,152,26,STR,15,0.022665,0.022665
87,190,152,27,STR,15,0.074822,0.074822
87,191,152,28,STR,15,0.029316,0.029316
86,191,152,29,STR,15,0.068439,0.068439
86,192,152,30,STR,15,0.093898,0.093898
86,193,152,31,STR,15,0.077247,0.077247
86,194,152,32,STR,15,0.031749,0.049217
85,194,152,33,STR,15,0.00179,0.077493005
86,194,152,34,STR,15,0.017468,0.049217
85,194,152,35,STR,15,0.075703,0.077493005
85,195,152,36,STR,15,0.050276,0.050276
86,195,152,37,STR,15,0.095651,0.095651
86,196,152,38,STR,15,0.016384,0.02692
85,196,152,39,STR,15,0.0089195,0.0531255
86,196,152,40,STR,15,0.010536,0.02692
85,196,152,41,STR,15,0.044206,0.0531255
85,197,152,42,STR,15,0.03486,0.03486
86,197,152,43,STR,15,0.029313,0.029313
86,198,152,44,STR,15,0.028722,0.028722
85,198,152,45,STR,15,0.075091,0.075091
85,199,152,46,STR,15,0.03297,0.040399298
86,199,152,47,STR,15,0.041192,0.0447504
86,200,152,48,STR,15,0.0068956,0.0068956
86,199,152,49,STR,15,0.0035584,0.0447504
85,199,152,50,STR,15,0.0074293,0.040399298
85,200,152,51,STR,15,0.079113,0.079113
84,200,152,52,STR,15,0.017129,0.017129
84,201,152,53,STR,15,0.014546,0.014546
